0,1.1824,0.42031,-1.0748,-51.487,-45.089,3.9613,6.1056,-0.21604,-0.088497,-0.0038606,0,-0.25616,-0.020031,0.21393,55.237,-48.319,3.2784,30.098,-0.013288,0.0055389,-0.026613,0
0.018,1.5813,0.57883,-1.5632,-88.169,0.87689,0.62512,6.1655,-0.32373,-0.13514,0.027197,0.0084269,-0.33129,-0.024554,0.27567,81.618,-2.0536,3.1018,41.63,-0.013948,0.0083264,-0.042798,0.0013781
0.049,1.9279,0.7429,-2.0576,-88.169,0.87689,0.62512,6.206,-0.33615,-0.14405,0.070452,0.021724,-0.39599,-0.027766,0.32953,81.618,-2.0536,3.1018,52.101,-0.0069954,0.0087489,-0.048663,0.0034133
0.066,2.1792,0.905,-2.5171,-88.169,0.87689,0.62512,6.227,-0.32263,-0.14145,0.099971,0.030997,-0.44494,-0.029334,0.37125,81.618,-2.0536,3.1018,60.853,-0.00091211,0.0086117,-0.05078,0.0049874
0.097,2.3047,1.0572,-2.9092,-88.169,0.87689,0.62512,6.2298,-0.33453,-0.14671,0.10707,0.045501,-0.47567,-0.029135,0.39909,81.618,-2.0536,3.1018,67.489,-1.9581e-05,0.0092558,-0.054818,0.00733
0.115,2.2921,1.1898,-3.2141,-88.516,0.87689,0.55376,6.2216,-0.34416,-0.14776,0.10093,0.055326,-0.48932,-0.027529,0.41367,81.618,-2.0536,3.1018,71.917,-0.00079631,0.0099455,-0.058059,0.0090618
0.15,2.1488,1.2909,-3.4273,-88.516,0.61694,0.55376,6.2089,-0.33067,-0.13576,0.088726,0.070907,-0.49012,-0.025179,0.41737,81.618,-2.0536,3.1018,74.344,-0.00038217,0.010049,-0.058143,0.01173
0.169,1.8984,1.3469,-3.5562,-88.169,0.61694,0.32278,6.1993,-0.32299,-0.1225,0.070868,0.080411,-0.48376,-0.022763,0.41403,81.618,-2.0536,3.1018,75.185,-0.00032402,0.010204,-0.058036,0.01351
0.198,1.5754,1.3439,-3.6162,-87.822,0.61694,0.091806,6.199,-0.33817,-0.11555,0.050788,0.093141,-0.47581,-0.020927,0.40765,81.618,-2.0536,3.1018,74.959,-0.0013147,0.010788,-0.059752,0.015866
0.217,1.2191,1.2718,-3.625,-87.822,0.57431,-0.16947,6.2116,-0.35686,-0.10793,0.03312,0.10236,-0.46998,-0.019866,0.40156,81.618,-2.0536,3.1018,74.158,-0.0015526,0.01127,-0.061333,0.017664
0.248,0.86681,1.1277,-3.5977,-87.822,0.53169,-0.43074,6.2359,-0.37097,-0.097221,0.013504,0.11579,-0.46707,-0.019299,0.3979,81.618,-2.0536,3.1018,73.143,-0.0012595,0.011433,-0.061355,0.02015
0.265,0.55141,0.92025,-3.5449,-87.561,0.057482,-1.2177,6.2692,-0.39499,-0.090626,-0.015409,0.12439,-0.46511,-0.018478,0.39757,81.618,-2.0536,3.1018,72.085,-0.0028356,0.011677,-0.060673,0.021817
0.301,0.29913,0.67038,-3.4733,-87.3,-0.41672,-2.0046,6.3035,-0.4305,-0.090919,-0.048785,0.14078,-0.46061,-0.016392,0.40013,81.618,-2.0536,3.1018,70.949,-0.0059473,0.012076,-0.059863,0.024547
0.319,0.1305,0.4098,-3.387,-86.061,-0.61429,-2.6077,6.3293,-0.46519,-0.09539,-0.074765,0.15028,-0.45051,-0.01227,0.40459,81.618,-2.0536,3.1018,69.533,-0.0077728,0.012366,-0.058819,0.026185
0.349,0.061689,0.17633,-3.2905,-84.822,-0.81186,-3.2109,6.3367,-0.49796,-0.10473,-0.09345,0.16595,-0.43455,-0.0060065,0.40951,81.618,-2.0536,3.1018,67.538,-0.008199,0.012661,-0.057682,0.028459
0.367,0.1044,0.0066045,-3.1897,-83.851,-1.4553,-4.5751,6.3166,-0.5331,-0.12015,-0.11468,0.17651,-0.41646,0.0015906,0.41383,81.618,-2.0536,3.1018,64.662,-0.0096208,0.013235,-0.056178,0.030029
0.398,0.26506,-0.071533,-3.0921,-82.879,-2.0987,-5.9394,6.2646,-0.56523,-0.13797,-0.13821,0.19476,-0.40422,0.0087145,0.41707,81.618,-2.0536,3.1018,60.688,-0.011856,0.013967,-0.053975,0.032241
0.416,0.5419,-0.045157,-3.0046,-82.879,-2.5622,-6.7475,6.1846,-0.58885,-0.15458,-0.15509,0.20633,-0.40806,0.012955,0.41974,81.618,-2.0536,3.1018,55.547,-0.01276,0.014657,-0.051776,0.033707
0.445,0.91998,0.081744,-2.9311,-82.879,-3.0257,-7.5556,6.0846,-0.60364,-0.16906,-0.16877,0.22495,-0.43747,0.012104,0.42346,81.618,-2.0536,3.1018,49.346,-0.013691,0.015362,-0.049593,0.035659
0.463,1.3741,0.28637,-2.87,-82.879,-3.0649,-8.6696,5.9766,-0.60431,-0.17863,-0.19244,0.23705,-0.49711,0.0046633,0.43075,81.618,-2.0536,3.1018,42.363,-0.018478,0.016018,-0.045642,0.037006
0.5,1.8681,0.53251,-2.8143,-82.879,-3.1041,-9.7837,5.8748,-0.5872,-0.18066,-0.22367,0.26094,-0.58377,-0.0092271,0.44491,81.618,-2.0536,3.1018,34.991,-0.026858,0.016322,-0.039766,0.039104
0.518,2.3556,0.78034,-2.7533,-82.588,-3.2027,-10.665,5.7997,-0.56169,-0.17768,-0.24564,0.27252,-0.685,-0.027537,0.46937,81.618,-2.0536,3.1018,27.677,-0.035164,0.01619,-0.034595,0.040228
0.547,2.7891,0.99313,-2.6765,-82.297,-3.3012,-11.547,5.7635,-0.53208,-0.17126,-0.25708,0.29016,-0.78027,-0.046633,0.50709,81.618,-2.0536,3.1018,20.848,-0.043853,0.015697,-0.030263,0.041773
