0,0.15703,0.017549,-0.054633,67.405,-42.377,5.2233,6.2371,0.0052603,0.0061695,-0.033907,0,-0.10446,-0.017571,-0.097461,-16.089,-48.153,-1.6184,8.9847,-0.0067533,0.0011257,0.031361,0
0.03,0.22313,0.024469,-0.11702,14.284,4.1619,2.5507,6.4674,-0.001865,0.0083972,-0.053137,0.0012532,-0.14616,-0.023892,-0.11569,16.466,-0.11979,-1.7788,15.465,-0.0032575,0.0025888,0.041637,0.00095934
0.048,0.29445,0.030625,-0.17367,14.284,4.1619,2.5507,6.7075,-0.014709,0.0077758,-0.060817,0.0023144,-0.17803,-0.030262,-0.11244,16.466,-0.09207,-1.8437,21.394,0.0059617,0.0038952,0.03599,0.0015309
0.083,0.36756,0.035349,-0.2102,14.284,4.1619,2.5507,6.9499,-0.025099,0.0068809,-0.066915,0.0046364,-0.19521,-0.036486,-0.081807,16.466,-0.064353,-1.9086,26.392,0.014342,0.0048203,0.028175,0.0026549
0.102,0.43957,0.038327,-0.21527,14.284,4.1619,2.5507,7.1875,-0.030818,0.0072184,-0.078146,0.0062092,-0.19687,-0.042489,-0.022867,16.466,0.13866,-2.1684,30.2,0.019727,0.005562,0.02735,0.0033738
0.132,0.5087,0.039686,-0.18417,14.284,4.1619,2.5507,7.4139,-0.035183,0.0076749,-0.089395,0.0089023,-0.18704,-0.048279,0.059512,16.466,0.34168,-2.4282,32.707,0.025363,0.0062119,0.028941,0.00455
0.15,0.57453,0.039969,-0.12078,14.606,4.3841,2.8742,7.6244,-0.038752,0.0074769,-0.096178,0.010748,-0.17409,-0.053924,0.15574,16.106,0.35139,-2.4282,33.96,0.032549,0.0066114,0.029214,0.0054392
0.186,0.6379,0.039973,-0.037326,14.928,4.6063,3.1978,7.8117,-0.038926,0.0074318,-0.10121,0.014499,-0.16893,-0.059459,0.25307,15.746,0.36109,-2.4282,34.129,0.038908,0.0066852,0.032232,0.0072473
0.203,0.70022,0.040516,0.048403,14.928,4.6063,3.1978,7.9666,-0.036131,0.0079018,-0.10623,0.016387,-0.18248,-0.064843,0.33816,15.516,0.35139,-2.4282,33.472,0.043621,0.006591,0.039877,0.0083188
0.234,0.76253,0.042182,0.11769,14.928,4.6063,3.1978,8.0787,-0.033555,0.0081706,-0.10866,0.019781,-0.22264,-0.069933,0.39987,15.285,0.34168,-2.4282,32.282,0.048436,0.0064848,0.04811,0.010361
0.251,0.82445,0.045116,0.15598,14.928,4.6063,3.1978,8.136,-0.031175,0.0080857,-0.10808,0.021657,-0.29247,-0.074504,0.43137,15.285,0.13866,-2.4282,30.83,0.053091,0.0063097,0.055162,0.011674
0.281,0.88349,0.048951,0.15706,14.928,4.6063,3.1978,8.1309,-0.025562,0.0083293,-0.10754,0.024856,-0.38911,-0.07829,0.43113,15.285,-0.064353,-2.4282,29.346,0.054574,0.0058877,0.063606,0.014086
0.298,0.93495,0.052867,0.12502,14.606,4.6481,3.198,8.0575,-0.015598,0.0090384,-0.10817,0.026613,-0.50328,-0.081007,0.40242,14.401,-0.069667,-2.3665,27.985,0.051504,0.005161,0.07371,0.015581
0.334,0.9726,0.055801,0.073204,14.284,4.6899,3.1982,7.9165,-0.0039938,0.0096939,-0.10874,0.030254,-0.62137,-0.082402,0.35182,13.516,-0.07498,-2.3048,26.836,0.045499,0.0042811,0.082406,0.018784
