0,0.082096,0.012238,-0.011241,12.486,-46.698,1.144,66.593,-0.037794,0.0095005,-0.0023273,0,0.12339,-0.042002,0.077894,55.96,-45.952,1.9699,-12.134,-0.058056,0.0033672,0.032111,0
0.017,0.12324,0.01367,0.0011287,89.441,-2.3031,0.17344,80.862,-0.054189,0.012313,-0.0029179,0.00092115,0.13024,-0.05258,0.16114,65.614,-3.4795,3.9656,-11.545,-0.09611,0.0067862,0.042658,0.0017594
0.047,0.16459,0.014067,0.020532,89.441,-2.3031,0.17344,93.628,-0.052811,0.010271,-0.0020322,0.002494,0.12717,-0.06144,0.25342,65.614,-3.4795,3.9656,-11.338,-0.11402,0.0094023,0.038802,0.0051618
0.063,0.20096,0.013659,0.044798,89.441,-2.3031,0.17344,104.13,-0.047213,0.0076488,-0.00048808,0.0033555,0.11702,-0.068326,0.34195,65.614,-3.0668,3.9656,-11.545,-0.12633,0.011293,0.035154,0.0074206
0.099,0.22754,0.012939,0.069925,89.441,-2.3031,0.17344,111.91,-0.046875,0.0069675,0.0012514,0.0051402,0.10523,-0.073493,0.41377,65.614,-2.6541,4.0497,-12.134,-0.14608,0.013077,0.040181,0.012724
0.117,0.24089,0.012566,0.090799,89.441,-2.3031,0.17344,116.86,-0.04638,0.0064925,0.0035647,0.00601,0.09987,-0.077602,0.45887,65.614,-2.6541,4.0497,-13.023,-0.1665,0.01464,0.047852,0.015827
0.152,0.23973,0.01317,0.10235,89.441,-2.3031,0.17344,119.2,-0.041649,0.0049493,0.0064754,0.0075515,0.11044,-0.081507,0.47282,65.614,-2.6541,3.9656,-14.088,-0.18075,0.01579,0.052529,0.022184
0.17,0.22515,0.015167,0.10074,89.441,-2.3031,0.17344,119.4,-0.037836,0.0035926,0.0092754,0.0083123,0.1456,-0.085977,0.45796,65.204,-2.6541,3.9656,-15.193,-0.19453,0.016926,0.056457,0.025859
0.2,0.20046,0.018639,0.084643,89.441,-2.3031,0.17344,118.09,-0.037613,0.0031283,0.011476,0.0095042,0.21135,-0.091488,0.4231,64.793,-2.6541,3.9656,-16.207,-0.21063,0.018151,0.061622,0.032253
0.216,0.17029,0.02328,0.055745,89.441,-2.3031,0.17344,115.92,-0.036874,0.0026306,0.013148,0.010132,0.30925,-0.098105,0.38135,64.406,-2.6436,4.3268,-17.031,-0.22218,0.01889,0.066021,0.035964
0.252,0.13953,0.02849,0.018647,89.441,-2.3031,0.17344,113.49,-0.034399,0.0018204,0.014237,0.011483,0.43497,-0.10548,0.34677,64.02,-2.6331,4.6881,-17.628,-0.22694,0.019019,0.068699,0.044359
0.269,0.11273,0.033471,-0.019833,89.441,-2.3031,0.17344,111.24,-0.03379,0.0014396,0.014391,0.012113,0.57783,-0.11302,0.33123,63.607,-2.6331,4.6881,-17.953,-0.23067,0.019157,0.070957,0.048506
0.299,0.093164,0.037454,-0.052293,89.441,-2.3031,0.17344,109.47,-0.035342,0.0015123,0.013505,0.013211,0.72231,-0.12007,0.34129,63.194,-2.6331,4.6881,-18.035,-0.2334,0.019383,0.073461,0.055748
0.315,0.082367,0.039886,-0.072173,89.441,-2.3031,0.17344,108.25,-0.035813,0.0014632,0.011881,0.013794,0.85042,-0.12608,0.37661,63.194,-2.676,4.3017,-17.918,-0.22876,0.019017,0.07659,0.059665
0.351,0.080128,0.04056,-0.075249,89.441,-2.3031,0.17344,107.55,-0.03519,0.0013948,0.0099147,0.015097,0.94531,-0.1308,0.43018,63.194,-2.7189,3.9154,-17.666,-0.21756,0.018008,0.081276,0.06808
0.37,0.085233,0.039668,-0.060892,89.441,-2.3031,0.17344,107.24,-0.035777,0.0016345,0.0080297,0.015771,0.9954,-0.13428,0.48992,62.806,-2.7508,3.8893,-17.348,-0.20739,0.017132,0.087286,0.072377
0.398,0.095274,0.037961,-0.032043,89.441,-2.3031,0.17344,107.14,-0.03677,0.0018676,0.0067419,0.016764,0.99725,-0.13686,0.54176,62.418,-2.7826,3.8632,-17.031,-0.19932,0.01653,0.093749,0.078467
0.415,0.10829,0.036027,0.0052417,89.441,-2.3031,0.17344,107.12,-0.036074,0.0018527,0.0063885,0.017356,0.95644,-0.13902,0.5725,62.418,-2.7826,3.8632,-16.779,-0.18835,0.015484,0.10151,0.082049
