0,-1.6629,0.22267,-0.050073,24.627,-47.39,3.9146,6.4871,-0.11117,0.043401,0.015998,0,0.24629,0.038518,-0.052786,-6.9648,-46.913,1.3549,79.526,-0.0090558,-0.036614,-0.046563,0
0.03,-2.4169,0.095578,-0.014504,-52.018,-4.2907,0.44758,6.6267,-0.20738,0.071503,0.0094265,0.0030922,0.11186,0.045796,-0.24597,9.5501,-0.51127,1.6451,102.12,-0.032381,-0.054175,-0.059052,0.002018
0.048,-3.0984,-0.13482,0.050881,-52.018,-4.2907,-0.3612,6.7064,-0.29489,0.080242,-0.0096182,0.0056392,-0.088814,0.047467,-0.47037,9.5501,-0.51127,1.7674,122.27,-0.064473,-0.055992,-0.051159,0.0033753
0.084,-3.6042,-0.45695,0.14502,-52.018,-4.2907,-1.17,6.7309,-0.38996,0.077515,-0.025906,0.015115,-0.31294,0.042865,-0.68721,9.5501,-0.51127,1.8896,138.55,-0.09876,-0.054587,-0.046877,0.0071213
0.102,-3.8528,-0.83729,0.26103,-52.018,-4.2907,-3.1155,6.7218,-0.50247,0.07258,-0.034477,0.020376,-0.49963,0.033029,-0.85379,9.5501,-0.51127,1.9104,150.06,-0.13595,-0.05916,-0.056319,0.0095233
0.133,-3.8009,-1.2252,0.38798,-52.018,-4.2907,-5.0609,6.7097,-0.61474,0.06033,-0.041224,0.034326,-0.58292,0.020712,-0.93459,9.5501,-0.51127,1.9311,156.51,-0.17738,-0.064716,-0.067209,0.014867
0.15,-3.4512,-1.5609,0.51525,-52.018,-4.3627,-6.2029,6.727,-0.71117,0.034972,-0.046865,0.042293,-0.50899,0.0098333,-0.9116,5.7144,-0.85566,2.5056,158.24,-0.21759,-0.066546,-0.072696,0.018426
0.181,-2.8511,-1.7867,0.63409,-52.018,-4.4347,-7.3448,6.789,-0.79585,0.0021607,-0.047096,0.061953,-0.25175,0.0046229,-0.79096,1.8786,-1.2001,3.08,156.07,-0.25101,-0.068444,-0.078619,0.026076
0.199,-2.0811,-1.8585,0.74033,-51.808,-4.4347,-8.6845,6.892,-0.87141,-0.030911,-0.043446,0.073484,0.17786,0.0084696,-0.60303,-2.1976,-1.6712,3.2202,151.11,-0.27746,-0.072887,-0.084802,0.03105
0.229,-1.238,-1.7548,0.83528,-51.598,-4.4347,-10.024,6.9998,-0.92675,-0.064067,-0.039273,0.09654,0.73172,0.022978,-0.39604,-6.2739,-2.1424,3.3603,144.53,-0.29379,-0.076357,-0.083752,0.039914
0.246,-0.41366,-1.4815,0.92391,-51.33,-4.4347,-11.377,7.0554,-0.95489,-0.096668,-0.031147,0.10895,1.3334,0.047351,-0.22426,-8.3518,-2.5435,3.4582,137.4,-0.29115,-0.07713,-0.076149,0.045041
0.282,0.32285,-1.0719,1.0121,-51.061,-4.4347,-12.729,6.9755,-0.96408,-0.12262,-0.016345,0.1396,1.8963,0.078614,-0.13305,-10.43,-2.9445,3.556,130.57,-0.26867,-0.07775,-0.06864,0.055475
0.301,0.93452,-0.58017,1.1028,-50.956,-3.9598,-13.637,6.6991,-0.96328,-0.13683,-0.0004736,0.15436,2.3411,0.1116,-0.14853,-10.855,-3.421,3.556,124.65,-0.23773,-0.07888,-0.061186,0.060464
0.331,1.4194,-0.072072,1.1929,-50.851,-3.4848,-14.546,6.1967,-0.94927,-0.13834,0.013221,0.17922,2.6133,0.14081,-0.27081,-11.28,-3.8974,3.556,120,-0.20416,-0.078385,-0.052057,0.067395
0.349,1.8039,0.38702,1.272,-50.762,-3.4848,-14.546,5.5261,-0.9156,-0.12662,0.031674,0.19239,2.6946,0.16033,-0.47044,-11.28,-3.8974,3.6105,116.82,-0.16048,-0.076066,-0.047551,0.070857
0.383,2.1286,0.74329,1.3235,-50.674,-3.4848,-14.546,4.8184,-0.86653,-0.1027,0.05888,0.21895,2.6038,0.16445,-0.69692,-11.28,-3.8974,3.6649,115.15,-0.10522,-0.073646,-0.053104,0.07608
0.41,2.4343,0.96327,1.3295,-50.674,-2.4696,-15.069,4.3173,-0.81407,-0.072735,0.086291,0.23785,2.3853,0.15195,-0.89353,-11.28,-4.2462,3.6649,114.96,-0.054351,-0.071575,-0.063303,0.079011
0.435,2.7477,1.0382,1.2763,-50.674,-1.4544,-15.592,4.3312,-0.76276,-0.043462,0.10584,0.25376,2.096,0.12501,-1.0102,-11.28,-4.595,3.6649,116.12,-0.021504,-0.069668,-0.071593,0.081206
0.452,3.0699,0.98321,1.1599,-50.56,-0.9936,-15.592,5.196,-0.70545,-0.015874,0.12115,0.26268,1.7892,0.088913,-1.0174,-10.471,-4.6146,3.6649,118.42,-0.0008762,-0.068698,-0.080102,0.082529
0.483,3.3765,0.83235,0.99023,-50.446,-0.53276,-15.592,7.1945,-0.63614,0.0113,0.13728,0.27988,1.5012,0.051358,-0.91348,-9.663,-4.6342,3.6649,121.58,0.018741,-0.068881,-0.091166,0.08547
0.501,3.6217,0.63021,0.79026,-50.029,-0.11544,-15.592,10.532,-0.55875,0.035598,0.1508,0.28723,1.2463,0.020012,-0.72479,-8.8575,-4.6342,3.6649,125.19,0.036127,-0.069285,-0.099564,0.087207
