0,0.024905,-0.022032,0.10806,-48.655,-45.394,8.3621,91.95,-12603,2424.3,868.04,0,0.098979,-0.0055336,-0.116,43.391,-44.947,-4.2638,96.504,-6146.6,-1318,-1687.8,0
0.03,0.040193,-0.028523,0.14926,-96.239,-0.61602,6.9128,112.14,-18173,3494.1,1235.1,9.198e+09,0.14066,-0.0078346,-0.16036,75.359,2.3269,-5.2064,125.62,-8716.3,-1960.2,-2365.7,2.92e+09
0.048,0.056219,-0.034316,0.18818,-96.239,-0.61602,6.9128,130.24,-18049,3468.2,1206.6,1.7881e+10,0.17869,-0.010212,-0.20029,75.359,2.3269,-5.2064,152.48,-8478.6,-2019.1,-2267.2,5.69e+09
0.079,0.071307,-0.038974,0.22089,-96.239,-0.61602,6.9128,145.21,-16756,3218.5,1107.3,2.6059e+10,0.20772,-0.012518,-0.23072,75.359,2.3269,-5.2064,175.17,-7756.9,-1920.8,-2051.9,8.3124e+09
0.097,0.083894,-0.042251,0.24433,-96.239,-0.61602,6.9128,156.42,-17425,3347.2,1154.6,3.3739e+10,0.2236,-0.014632,-0.248,75.359,2.3269,-5.2064,192.37,-8094.6,-1986,-2146.8,1.079e+10
0.132,0.092845,-0.04411,0.25675,-96.239,-0.61602,6.9128,163.71,-18187,3494.6,1214.8,4.093e+10,0.22423,-0.016481,-0.25057,75.359,2.3269,-5.2064,203.55,-8533.9,-2038.3,-2280.1,1.3125e+10
0.15,0.097691,-0.044691,0.25791,-96.239,-0.61602,6.9128,167.42,-17455,3355.1,1177.3,4.7641e+10,0.20996,-0.018043,-0.23912,75.359,2.3269,-5.2064,209.04,-8292.2,-1914.9,-2235.5,1.532e+10
0.181,0.098613,-0.044259,0.24902,-96.239,-0.61602,6.9128,168.2,-16653,3203.1,1143.3,5.3879e+10,0.18352,-0.019339,-0.21645,75.359,2.3269,-5.2064,209.82,-8089.3,-1754.8,-2215.1,1.7379e+10
0.198,0.096447,-0.043138,0.23243,-96.239,-0.61602,6.9128,166.95,-16649,3205.1,1171.9,5.9654e+10,0.14936,-0.020419,-0.1867,75.359,2.3269,-5.2064,207.28,-8343,-1650.6,-2332.8,1.9302e+10
0.228,0.092382,-0.041654,0.2112,-96.239,-0.61602,6.9128,164.59,-16265,3134.9,1179.5,6.4974e+10,0.11275,-0.021347,-0.15451,75.359,2.3269,-5.2064,202.91,-8458,-1488.1,-2421.2,2.1094e+10
0.245,0.087592,-0.040094,0.18857,-96.239,-0.61602,6.9128,161.97,-15095,2913.9,1138.4,6.9847e+10,0.07875,-0.022176,-0.12413,75.359,2.3269,-5.2064,198.04,-8237.3,-1223.8,-2426.3,2.2757e+10
0.281,0.082903,-0.038691,0.16761,-96.239,-0.61602,6.9128,159.72,-14130,2732.9,1118,7.4281e+10,0.05131,-0.022946,-0.098766,75.359,2.3269,-5.2064,193.63,-8174.9,-957.31,-2485.9,2.4295e+10
0.299,0.078609,-0.037617,0.1507,-96.239,-0.61602,6.9128,158.25,-13495,2616,1125.8,7.8285e+10,0.032749,-0.023672,-0.080326,75.359,2.3269,-5.2064,190.24,-8322.6,-705.43,-2612.4,2.5709e+10
0.329,0.074363,-0.036983,0.13938,-96.239,-0.61602,6.9128,157.71,-12391,2409.5,1105.6,8.1867e+10,0.023642,-0.024352,-0.069436,75.359,2.3269,-5.2064,188.05,-8279,-389.54,-2693.3,2.7003e+10
0.345,0.069365,-0.036842,0.13431,-96.239,-0.61602,6.9128,158.02,-10901,2129.1,1063.4,8.5035e+10,0.022934,-0.024972,-0.065784,75.359,2.3269,-5.2064,186.96,-8088.4,-16.39,-2741.7,2.818e+10
0.382,0.062686,-0.03719,0.13519,-96.239,-0.61602,6.9128,159,-9660.8,1897.1,1043.4,8.7798e+10,0.02848,-0.025515,-0.068512,75.359,2.3269,-5.2064,186.67,-8063.9,348.69,-2844.1,2.9244e+10
0.4,0.053705,-0.037957,0.14104,-96.239,-0.61602,6.9128,160.38,-8476.8,1676.5,1031.3,9.0163e+10,0.037603,-0.025966,-0.076512,75.359,2.3269,-5.2064,186.84,-8101.6,721.93,-2970,3.0199e+10
0.43,0.042584,-0.039011,0.15026,-96.239,-0.61602,6.9128,161.9,-6885.5,1377.8,994.29,9.2139e+10,0.047649,-0.026329,-0.088513,75.359,2.3269,-5.2064,187.19,-7969.6,1149.5,-3054.8,3.105e+10
0.449,0.030363,-0.04019,0.16103,-96.239,-0.61602,6.9128,163.33,-5157.8,1053.3,951.62,9.3733e+10,0.05631,-0.026598,-0.10323,75.359,2.3269,-5.2064,187.5,-7803.8,1604.6,-3136.4,3.1801e+10
0.478,0.019021,-0.041315,0.17148,-96.239,-0.61602,6.9128,164.5,-3623.9,766.44,925.81,9.4954e+10,0.061889,-0.026762,-0.11915,75.359,2.3269,-5.2064,187.7,-7763.6,2052,-3258.4,3.246e+10
0.495,0.011193,-0.042228,0.17992,-96.239,-0.61602,6.9128,165.35,-1999.7,462.47,896.4,9.5809e+10,0.063382,-0.026823,-0.13445,75.359,2.3269,-5.2064,187.8,-7702.7,2518.3,-3379,3.3034e+10
0.532,0.009561,-0.042826,0.18505,-96.239,-0.61602,6.9128,165.83,-89.603,103.73,849.65,9.6307e+10,0.060451,-0.026786,-0.14707,75.359,2.3269,-5.2064,187.83,-7523.2,3023,-3471.1,3.3535e+10
0.549,0.016301,-0.043049,0.18616,-96.239,-0.61602,6.9128,166.01,1820,-254.64,805.54,9.6459e+10,0.053329,-0.026664,-0.15496,75.359,2.3269,-5.2064,187.87,-7367,3536.9,-3573.8,3.3979e+10
0.58,0.032382,-0.042897,0.18315,-96.239,-0.61602,6.9128,165.95,3622.5,-592.2,770.96,9.666e+10,0.042746,-0.026486,-0.15643,75.359,2.3269,-5.2064,187.94,-7282.2,4047.5,-3699.8,3.4384e+10
0.597,0.05722,-0.042402,0.17662,-96.239,-0.61602,6.9128,165.79,5564.8,-956.48,728.3,9.7193e+10,0.029711,-0.026288,-0.15064,75.359,2.3269,-5.2064,188,-7142.9,4578.2,-3813.3,3.4775e+10
0.634,0.088504,-0.041621,0.16776,-96.239,-0.61602,6.9128,165.68,7667.9,-1351.5,676.04,9.8053e+10,0.015271,-0.026109,-0.13793,75.359,2.3269,-5.2064,188,-6938.2,5131,-3911.4,3.5176e+10
0.652,0.12249,-0.040614,0.15824,-96.239,-0.61602,6.9128,165.8,9716.7,-1736,628.98,9.9233e+10,0.00063842,-0.025967,-0.11984,75.359,2.3269,-5.2064,187.84,-6773.1,5683.4,-4022.7,3.561e+10
0.682,0.15462,-0.039454,0.15001,-96.239,-0.61602,6.9128,166.3,11733,-2114,585.21,1.0073e+11,-0.01303,-0.025848,-0.098832,75.359,2.3269,-5.2064,187.38,-6633,6236,-4142.7,3.6093e+10
0.7,0.17998,-0.03824,0.14487,-96.239,-0.61602,6.9128,167.33,13874,-2516.1,533.43,1.0252e+11,-0.02501,-0.025692,-0.078173,75.359,2.3269,-5.2064,186.55,-6437.2,6803.9,-4248.3,3.6635e+10
0.729,0.19433,-0.037096,0.14423,-96.239,-0.61602,6.9128,168.99,16078,-2930.2,477.88,1.0462e+11,-0.034903,-0.025402,-0.061218,75.359,2.3269,-5.2064,185.35,-6215.9,7380.5,-4347.9,3.7243e+10
0.747,0.19473,-0.036162,0.14864,-96.239,-0.61602,6.9128,171.3,18223,-3333,426.78,1.0701e+11,-0.042624,-0.024871,-0.050439,75.359,2.3269,-5.2064,183.81,-6026.7,7952.4,-4457.1,3.792e+10
0.783,0.18014,-0.035578,0.15772,-96.239,-0.61602,6.9128,174.2,20377,-3737.5,375.11,1.0968e+11,-0.048399,-0.024016,-0.047144,75.359,2.3269,-5.2064,182,-5833.6,8525.4,-4565.2,3.8669e+10
0.801,0.15186,-0.035419,0.16986,-96.239,-0.61602,6.9128,177.52,22612,-4157.3,317.71,1.1262e+11,-0.052326,-0.022833,-0.050915,75.359,2.3269,-5.2064,180.07,-5599.6,9105.9,-4661.6,3.9491e+10
0.831,0.11339,-0.035654,0.18255,-96.239,-0.61602,6.9128,181,24848,-4577.8,259.83,1.1584e+11,-0.05407,-0.02142,-0.05958,75.359,2.3269,-5.2064,178.16,-5361.6,9685.6,-4756.5,4.0386e+10
0.848,0.070247,-0.036067,0.19265,-96.239,-0.61602,6.9128,184.34,27041,-4989.8,204.47,1.1932e+11,-0.053078,-0.019983,-0.069739,75.558,2.6814,-5.4368,176.44,-5140.4,10259,-4855.2,4.1353e+10
0.885,0.029028,-0.036279,0.19696,-96.239,-0.61602,6.9128,187.23,29251,-5405.2,147.11,1.2306e+11,-0.048448,-0.018808,-0.077344,75.758,3.036,-5.6673,175.06,-4903.7,10831,-4948.2,4.2392e+10
0.902,-0.0036585,-0.035791,0.19294,-96.239,-0.61602,6.9128,189.37,31492,-5826.5,86.649,1.2704e+11,-0.038987,-0.01819,-0.078411,75.758,3.036,-5.6673,174.14,-4643.3,11403,-5033.1,4.3502e+10
0.933,-0.022467,-0.034095,0.17915,-96.239,-0.61602,6.9128,190.55,33706,-6243,26.896,1.3127e+11,-0.023701,-0.01835,-0.069928,75.758,3.036,-5.6673,173.72,-4385.9,11968,-5117,4.4682e+10
0.951,-0.024777,-0.030846,0.15568,-95.644,-0.6288,6.929,190.66,35888,-6653.4,-31.993,1.3574e+11,-0.0020082,-0.019356,-0.05051,75.758,3.036,-5.6673,173.78,-4132.2,12525,-5199.6,4.593e+10
0.981,-0.011515,-0.025986,0.12402,-95.049,-0.64158,6.9452,189.74,38074,-7064.6,-92.675,1.4043e+11,0.02584,-0.021069,-0.020659,75.758,3.036,-5.6673,174.24,-3863,13076,-5275.4,4.7245e+10
