0,-1.9063,-0.063422,-1.4618,123.38,-45.326,3.3698,278.59,-0.034356,-0.026193,0.0016338,0,1.546,-0.016071,0.45218,-77.968,-46.264,0.042604,221.68,0.064225,0.075791,-0.023586,0
0.037,-2.5064,-0.084539,-1.8906,201.12,-1.2642,2.8051,343.12,-0.038211,-0.037945,-0.0043042,0.0036392,1.8871,-0.024767,0.52446,-106.24,0.10224,-3.347,290.68,0.075477,0.10252,-0.032751,0.0040598
0.055,-2.9477,-0.10312,-2.198,201.51,-1.1234,2.8051,400.96,-0.022356,-0.038216,-0.014402,0.0078771,2.1335,-0.027393,0.54801,-106.28,0.15427,-4.0542,356.96,0.049182,0.092,-0.031768,0.0074427
0.085,-3.169,-0.11752,-2.3392,201.9,-0.98258,2.8051,448.7,-0.012455,-0.036715,-0.029128,0.011881,2.2794,-0.01841,0.52066,-106.33,0.2063,-4.7614,414.74,0.023511,0.076168,-0.029327,0.01136
0.104,-3.1585,-0.12702,-2.3016,202,-0.98258,2.8051,484.33,-0.019636,-0.039998,-0.048797,0.015918,2.3463,0.004977,0.45194,-106.5,0.32137,-4.9744,458.89,0.018828,0.074639,-0.031156,0.015071
0.138,-2.9583,-0.13209,-2.1084,202.1,-0.98258,2.8051,507.44,-0.029136,-0.043999,-0.069274,0.019326,2.3753,0.040704,0.36039,-106.68,0.43644,-5.1875,485.75,0.019366,0.074451,-0.034515,0.01927
0.156,-2.6541,-0.13421,-1.8116,202.4,-0.98258,3.208,519.06,-0.027943,-0.045203,-0.083581,0.022895,2.4148,0.080462,0.2689,-107.06,0.54074,-5.5161,493.62,0.013334,0.066442,-0.037462,0.022959
0.187,-2.3537,-0.13549,-1.479,202.69,-0.98258,3.6108,521.39,-0.018207,-0.046402,-0.088149,0.026366,2.5043,0.111,0.19863,-107.44,0.64504,-5.8448,482.89,0.0088237,0.06051,-0.042722,0.027086
0.205,-2.1565,-0.13797,-1.1774,202.69,-0.98258,3.6108,517.19,-0.0050319,-0.049371,-0.084959,0.030092,2.6623,0.11813,0.16401,-108,0.64504,-6.3908,455.7,0.011408,0.060706,-0.050966,0.030785
0.236,-2.1294,-0.14313,-0.95772,202.69,-0.98258,3.6108,509.31,0.0082156,-0.051944,-0.078025,0.034162,2.8795,0.092276,0.16963,-108.56,0.64504,-6.9369,415.39,0.019471,0.058232,-0.058566,0.034808
