0,0.35421,0.0078347,-0.18059,-72.771,-44.292,3.6266,7.8908,0.062675,0.043993,-0.031965,0,-0.48497,-0.0022018,0.48547,3.5782,-47.903,0.85428,1.7216,-0.026833,0.013334,-0.022253,0
0.018,0.44727,0.011183,-0.2055,-1.4902,1.238,0.79258,8.2285,0.088372,0.063599,-0.042383,0.00082668,-0.44431,0.097686,0.82114,28.889,-2.7981,5.755,7.6565,-0.039477,0.039785,-0.031802,0.0027598
0.048,0.52171,0.01547,-0.22271,-1.4902,1.6331,0.79258,8.5315,0.087373,0.063847,-0.037518,0.0024494,-0.36614,0.16596,1.1922,29.414,-2.7981,5.755,13.513,-0.040862,0.072197,-0.023622,0.0063956
0.066,0.57356,0.02118,-0.23731,-1.4902,1.6331,0.79258,8.8337,0.084718,0.060749,-0.031576,0.0033939,-0.26891,0.16893,1.5517,29.414,-2.6538,5.755,18.923,-0.039341,0.10347,-0.0006905,0.0095367
0.102,0.6051,0.028856,-0.25707,-1.4902,1.6331,0.79258,9.199,0.095179,0.065246,-0.032842,0.0059726,-0.17311,0.083145,1.8481,29.414,-2.649,5.755,23.597,-0.040278,0.13174,0.029307,0.014681
0.12,0.62346,0.038904,-0.29003,-1.4902,1.6331,0.79258,9.7147,0.10694,0.070756,-0.035312,0.0070427,-0.094536,-0.097204,2.0326,29.414,-2.649,5.755,27.396,-0.039814,0.15666,0.063023,0.01814
0.15,0.63805,0.051358,-0.34149,-1.4902,1.6331,0.79258,10.486,0.11109,0.071703,-0.034716,0.0094212,-0.042268,-0.35766,2.0707,29.414,-2.6538,5.3737,30.399,-0.035412,0.17614,0.098468,0.023798
0.168,0.65634,0.065638,-0.41169,-1.4902,1.6331,0.79258,11.62,0.11585,0.073126,-0.035882,0.010646,-0.014961,-0.6661,1.9499,29.237,-2.7981,4.8225,32.95,-0.030547,0.18792,0.13203,0.027738
0.198,0.68015,0.080468,-0.49425,-1.4902,1.6331,0.79258,13.214,0.12693,0.078177,-0.042208,0.013495,-0.0022312,-0.98,1.6819,29.061,-2.9424,4.2713,35.668,-0.027418,0.19089,0.16169,0.034481
0.216,0.70415,0.093988,-0.57624,-1.4902,1.6331,0.79258,15.337,0.13875,0.082813,-0.050993,0.014914,0.011269,-1.2568,1.3028,27.737,-3.4294,4.0796,39.434,-0.024117,0.18465,0.18693,0.038718
0.252,0.71615,0.10407,-0.64086,-1.4902,1.6331,0.79258,18.019,0.14832,0.085448,-0.060527,0.019425,0.041624,-1.4635,0.86554,26.414,-3.9163,3.888,45.33,-0.019556,0.17048,0.20446,0.047319
0.269,0.70079,0.10878,-0.67113,-1.8878,1.7848,0.41921,21.237,0.15907,0.089247,-0.071865,0.021029,0.097982,-1.5837,0.4292,26.414,-4.0111,3.1477,54.569,-0.014745,0.15234,0.21005,0.0511
0.3,0.64468,0.10692,-0.65453,-2.2855,1.9365,0.045832,24.932,0.17033,0.0944,-0.083726,0.025514,0.17835,-1.6201,0.049976,26.414,-4.1058,2.4075,68.399,-0.0095481,0.13446,0.20434,0.05788
0.317,0.54171,0.098485,-0.58745,-2.2855,1.9365,0.045832,28.999,0.17753,0.09802,-0.093236,0.027472,0.2668,-1.5904,-0.23292,26.414,-4.1058,2.4075,87.984,-0.0027287,0.11788,0.19179,0.061086
0.347,0.39693,0.084877,-0.47718,-2.2855,1.9365,0.045832,33.308,0.18082,0.10037,-0.10048,0.032408,0.33395,-1.522,-0.40148,26.414,-4.1058,2.4075,114.28,0.0059008,0.10067,0.17501,0.066428
0.364,0.22711,0.068724,-0.34187,-2.2855,1.9365,0.045832,37.713,0.18295,0.10367,-0.10678,0.034623,0.34497,-1.4425,-0.46052,26.956,-4.1058,1.8885,147.87,0.015474,0.081303,0.15472,0.068922
0.401,0.058027,0.053412,-0.20722,-2.2855,1.9365,0.045832,42.072,0.18227,0.10715,-0.11087,0.041478,0.26758,-1.3735,-0.43482,27.497,-4.1058,1.3696,188.81,0.024237,0.061011,0.13334,0.073856
0.419,-0.081775,0.042334,-0.10088,-3.0533,1.9365,0.070271,46.259,0.17621,0.10909,-0.11116,0.043978,0.082922,-1.3259,-0.35667,27.712,-3.8912,0.81014,236.51,0.029063,0.042702,0.11426,0.075714
0.449,-0.168,0.038123,-0.045825,-3.8211,1.9365,0.094709,50.172,0.16704,0.11043,-0.10906,0.049098,-0.20543,-1.2999,-0.25717,27.926,-3.6766,0.2507,289.64,0.027192,0.027649,0.098773,0.078304
