0,-0.64654,0.26779,-0.33591,-68.057,-47.133,3.3742,104.01,-0.052754,-0.00084166,0.083856,0,-0.56151,1.6158,-3.8748,15.263,-40.972,-2.6507,-16.851,-0.32662,-0.22006,0.53776,0
0.025,-0.8293,0.34424,-0.43511,-74.14,-1.6024,2.2118,127.63,-0.061398,-0.0064054,0.12916,0.0034891,-0.96769,2.0173,-4.9234,93.542,1.2791,0.4569,-16.639,-0.43513,-0.34376,0.82444,0.028551
0.046,-0.99247,0.40966,-0.52234,-74.14,-1.6024,2.2118,148.94,-0.042239,-0.012764,0.13943,0.0069351,-1.4315,2.3332,-5.7853,93.542,1.2791,1.1665,-16.396,-0.38764,-0.37536,0.87694,0.055488
0.078,-1.1272,0.45925,-0.58951,-74.14,-1.6024,2.2118,166.61,-0.025797,-0.016187,0.13904,0.012015,-1.9171,2.5381,-6.3899,93.542,1.2791,1.876,-16.13,-0.33119,-0.37494,0.84972,0.093801
0.098,-1.2284,0.49152,-0.63163,-74.14,-1.6024,2.2118,179.79,-0.026378,-0.016749,0.14841,0.015751,-2.3847,2.6277,-6.7168,93.686,1.2791,3.2914,-15.853,-0.35236,-0.39754,0.87891,0.12101
0.13,-1.2943,0.50846,-0.64721,-74.14,-1.6024,2.2118,188.08,-0.028804,-0.017057,0.15893,0.021283,-2.7981,2.6188,-6.7942,93.83,1.2791,4.7067,-15.587,-0.38785,-0.42484,0.91706,0.16049
0.15,-1.3231,0.51436,-0.6385,-74.14,-1.6024,2.2118,191.58,-0.022982,-0.018163,0.16176,0.025198,-3.131,2.5434,-6.6863,93.686,1.1083,5.4931,-15.362,-0.38862,-0.43491,0.91101,0.18787
0.176,-1.3121,0.51379,-0.61077,-74.14,-1.6024,2.2118,190.73,-0.018083,-0.018978,0.16491,0.030127,-3.3729,2.439,-6.4711,93.542,0.93745,6.2794,-15.215,-0.39747,-0.44663,0.90938,0.22191
0.196,-1.2587,0.51012,-0.57118,-74.14,-1.6024,2.2118,186.19,-0.019802,-0.018588,0.17315,0.034256,-3.5303,2.3398,-6.2176,93.486,0.72368,7.4853,-15.19,-0.44205,-0.47025,0.93726,0.25
0.228,-1.1629,0.50435,-0.52755,-74.14,-1.6024,2.2118,178.69,-0.020972,-0.01715,0.17927,0.040397,-3.6256,2.2689,-5.9696,93.429,0.5099,8.6912,-15.333,-0.48976,-0.4858,0.94535,0.29135
